ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
598,-46542976,-23510418,355030818000148,3550308005073,18,CANGAIBA,21,PENHA,Leste,Leste 1,CANGAIBA,3139-9,RUA BARTOLOMEU QUADROS,S/N,CANGAIBA,
599,-46541142,-23595708,355030872000025,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PARQUE SAO LUCAS,1033-2,RUA CARLOS CESAR,S/N,VL DIVINA PASTORA,ES ORATORIO E PROF LUIZ
600,-46540513,-23555449,355030820000016,3550308005078,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,VILA SANTA IZABEL,5034-2,RUA PIRAMBOIA,463,VL STA IZABEL,TV RUA XIRIRICA
601,-46539533,-23543654,355030820000114,3550308005077,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,VILA MANCHESTER,6129-8,PC  HAROLDO DALTRO,S/N,VL MANCHESTER,
602,-46539499,-23535247,355030891000139,3550308005076,93,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA ARICANDUVA,7039-4,RUA FRANCISCA DE PAULA,278,VL CARRAO,TV RUA 19 DE JANEIRO
603,-46539200,-23521238,355030859000102,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,PENHA,4037-1,RUA PEDRO ALEGRETTI,512,PENHA,AV.AMADOR B.VEIGA (CEMIT
604,-46539086,-23516796,355030859000107,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,PENHA,1032-4,RUA OMACHA,530,PENHA,AVENIDA AMADOR BUENO DA
605,-46537768,-23604018,355030872000103,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PAULICEIA,4084-3,RUA HILEIA AMAZONICA,420,JD GUAIRACA,TV ES ORATORIO
606,-46536845,-23507609,355030818000093,3550308005072,18,CANGAIBA,21,PENHA,Leste,Leste 1,EDIMBURGO,1068-5,RUA GOITA,130,CANGAIBA,AVENIDA CANGAIBA
607,-46536290,-23522636,355030859000071,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,MIRANDINHA,3043-0,RUA MIRANDINHA,399,PENHA,AV AMADOR BUENO DA VEIGA
608,-46536050,-23576820,355030885000058,3550308005079,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,PRACA MANOEL ARIZA,7043-2,AV  ANTONIO MANOGRASSO,234,VL FORMOSA,TV DA AV JOAO XXIII
609,-46535893,-23583052,355030872000097,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA GUARANI,6051-8,RUA JOAO RODRIGUES PIRES,680,VL GUARANI,VILA GUARANI E VL PRUDEN
610,-46535712,-23559740,355030820000059,3550308005078,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,PRACA ALBINO FCO DE FIGUEIREDO,4198-0,RUA BENEDITO GALVAO,,VILA CARRAO,PRACA ALBINO FCO DE FIGU
611,-46535261,-23501372,355030818000096,3550308005072,18,CANGAIBA,21,PENHA,Leste,Leste 1,JARDIM PIRATININGA,7214-1,RUA ADELINA LINHARES,S/N,JD PIRATININGA,
612,-46535147,-23542249,355030820000028,3550308005078,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,TIUBA,3402-9,RUA TIUBA,,VL MANCHESTER,ABAST
613,-46534859,-23562772,355030885000038,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,VILA FORMOSA,1030-8,AV  TRUMAIN C/ HENRIQUE MORIZE,S/N,VL FORMOSA,PRACA LIBERIA
614,-46534795,-23591308,355030872000072,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA EMA,4064-9,RUA PDE PEDRO MAGNONI,511,VL EMA,PONTO FINAL ONIBUS VILA
615,-46534164,-23610510,355030872000153,3550308005159,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA REUNIDAS,7041-6,AV  MORAIS COSTA,1050,VL REUNIDAS,TV ES ORATORIO
616,-46533973,-23549974,355030820000004,3550308005078,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,VILA SANTA IZABEL,1055-3,RUA LUIS PINTO,S/N,VL CARRAO,RUA CONSELHEIRO CARRAO
617,-46533442,-23519065,355030859000074,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,VILA SANTANA,7032-7,RUA ENEAS DE BARROS,425,VL SANTANA,AV AMADOR BUENO DA VEIGA
618,-46530155,-23519606,355030859000052,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,VILA SALETE,5064-4,RUA JULIO RINALDI,12,CANGAIBA,ESCOLA SAMBA NENE-V.MATI
619,-46529558,-23573437,355030804000084,3550308005153,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,CHACARA BELENZINHO,5110-1,PC  PADRE AGENOR CARDIM,S/N,CHAC BELENZINHO,CONFINADA V FORMOSA
620,-46529190,-23502206,355030818000062,3550308005072,18,CANGAIBA,21,PENHA,Leste,Leste 1,OURO,3044-9,RUA MIGUEL GARCIA,354,VL PAULISTANIA,ESTRADA CANGAIBA -1900
621,-46528156,-23580624,355030885000104,3550308005079,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,VILA CRUZEIRO,7088-2,RUA MARIA FRANCISCA DO NASCIMENTO,12,VL CRUZEIRO,TV ES BARREIRA GRANDE
622,-46528032,-23600988,355030872000144,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,AMAZONIA,6091-7,RUA NUBIA,,VL TOLSTOI,TV AV CIBELE DE CARVALHO
623,-46527948,-23585515,355030876000314,3550308005155,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,COLORADO,3080-5,RUA PEDRO VITORATO,474,JD COLORADO,JD COLORADO VILA PRUDENT
624,-46527866,-23541693,355030891000075,3550308005076,93,VILA MATILDE,21,PENHA,Leste,Leste 1,PRINCEZA IZABEL,5093-8,"RUA CAP JOSE LEITE	",723,VL MATILDE,PC SEBASTIAO ANDRADE
625,-46527727,-23551127,355030820000052,3550308005078,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,VILA NOVA MANCHESTER,4040-1,RUA SAO VALENTIM,81,VL CARRAO,PROXIMO LARGO DE VILA CA
626,-46527531,-23535020,355030891000078,3550308005075,93,VILA MATILDE,21,PENHA,Leste,Leste 1,PELAGIO MARQUEZ,4039-8,RUA DURVALINA,2,VL MATILDE,PRACA DOM DUARTE LEOPOLD
627,-46527190,-23530784,355030859000046,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,MARIA CARLOTA,4038-0,RUA MARIA CARLOTA,S/N,PENHA,LOC AV AMADOR BUENO DA V
628,-46527046,-23609364,355030872000172,3550308005159,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,ANA CLARA,4060-6,RUA PASCOAL RANIERI MAZILI,650,VL ANA CLARA,TV RUA ANA CLARA
629,-46526362,-23510445,355030818000184,3550308005073,18,CANGAIBA,21,PENHA,Leste,Leste 1,RUI BARBOSA,5106-3,AV  DA JUSTICA,3,VL RUI BARBOSA,AV 24 DE FEVEREIRO
630,-46525952,-23514147,355030859000055,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,TIQUATIRA,4380-0,RUA PAULO MARQUES,,VILA VIDAL,AV GOVERNADOR CARVALHO P
631,-46525781,-23538358,355030891000077,3550308005075,93,VILA MATILDE,21,PENHA,Leste,Leste 1,JOSE MASCARENHAS,7033-5,AV  MELCHERT,1515,VL MATILDE,RUA DONA MATILDE
632,-46523996,-23595766,355030876000206,3550308005155,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,TOLSTOI,1050-2,RUA DR TOLSTOI DE CARVALHO,,SAPOPEMBA,AVENIDA SAPOPEMBA
633,-46523498,-23570694,355030804000022,3550308005153,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,JARDIM RECORD,4109-2,AV  DOS PEQUIS,20,JD VL FORMOSA,TV RUA MONS ANTONIO DE C
634,-46523490,-23568433,355030804000022,3550308005153,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,JARDIM VILA FORMOSA,7059-9,AV  DOM AZEREDO COUTINHO,S/N,JD VL FORMOSA,TV RUA CARNEIRO RIBEIRO
635,-46521810,-23517701,355030859000008,3550308005145,60,PENHA,21,PENHA,Leste,Leste 1,VILA SINANDUVA,6036-4,RUA SINANDUVA,504,VL MARIETA,RUA DAS PROVINCIAS
636,-46520302,-23523930,355030859000004,3550308005144,60,PENHA,21,PENHA,Leste,Leste 1,MARIA CARLOTA,1035-9,RUA NILZA,S/N,VL ESPERANCA,VILA ESPERANCA
637,-46519858,-23605157,355030876000144,3550308005160,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,IGUACU,6114-0,RUA JOSE DOMINGUES DE PONTES,5,JD ANGELA,COM RUA FIORAVANTE ZAMPO
638,-46519530,-23611935,355030876000139,3550308005160,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,MARIA TEREZA,6095-0,RUA SERRA DE ITABAIANA,87,PQ STA MADALENA,TV RUA PRIMAVERA DE CAIE
639,-46519209,-23582070,355030804000078,3550308005153,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,DEDO DE DEUS,5140-3,RUA ALFARO,S/N,VL RICA,PORT 19/94
640,-46519026,-23558204,355030804000067,3550308005151,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,PARQUE MARIA LUIZA,3060-0,AV  PROF CARLOS CALIOLLI,130,PQ MARIA LUIZA,PAREL AV RIO DAS PEDRAS
641,-46518860,-23587395,355030876000215,3550308005156,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,SAPOPEMBA,5063-6,RUA GAL PORFIRIO DA PAZ,371,JD GRIMALDI,LARGO DO JARDIM GRIMALDI
642,-46518740,-23498859,355030818000024,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,VILA SAO LOURENCO,1138-0,PC  DO HORTICULTORES,415,ENG GOULART,S/INF
643,-46518170,-23544936,355030891000021,3550308005076,93,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA DALILA,1034-0,PC  BAUXITA,95,VL DALILA,WALDEMAR CARLOS PEREIRA
644,-46517613,-23573429,355030804000003,3550308005151,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,AGUIAR DA BEIRA,7272-9,RUA ANTONIO NETO CALDEIRA,,VILA ANTONIETA,
645,-46516228,-23552488,355030891000045,3550308005076,93,VILA MATILDE,21,PENHA,Leste,Leste 1,JARDIM MARINGA,6042-9,RUA MENDONCA DRUMONT,185,JD MARINGA,TV RUA FERNANDO PORTO AL
646,-46515902,-23498151,355030818000024,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,ENGENHEIRO GOULART,5041-5,RUA DR AUGUSTO S LOPES,200,ENG GOULART,RUA H MARQUES E M DOS SA
647,-46515634,-23531461,355030891000082,3550308005075,93,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA GUILHERMINA,6037-2,RUA SANTO ALEXANDRE,S/N,VL GUILHERMINA,RUA LAGOA FORMOSA S/N
648,-46515555,-23586503,355030804000110,3550308005151,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,JARDIM IVA,6108-5,RUA ROMILDO FINOZZI,21,JD IVA,ES BARREIRA GRANDE ALTUR
649,-46515549,-23600078,355030876000026,3550308005156,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM GRIMALDI,7090-4,RUA JOSE JOAQUIM,253,JD GRIMALDI,PROXIMO LARGO DO JD GRIM
650,-46515390,-23609706,355030876000136,3550308005160,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM PLANALTO,3097-0,RUA RIO HIPIAUGUI,150,JD PLANALTO,JD PLANALTO VILA PRUDENT
651,-46515046,-23583043,355030804000097,3550308005151,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,VILA RICA,1049-9,RUA PROF ALZIRA DE O GILIOLI,1817,VL RICA,CENTRO ESPORTIVO MUNICIP
652,-46514686,-23532469,355030891000062,3550308005075,93,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA GUILHERMINA,3049-0,RUA ASSIS VALENTE C GIL RIBEIRO,640,VL GUILHERMINA,PRACA PORTO FERREIRA
653,-46514370,-23510106,355030818000052,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,VILA BUENOS AIRES,3047-3,AV  BUENOS AIRES,90,VL BUENOS AIRES,ESTRADA DE SAO MIGUEL
654,-46513506,-23510319,355030818000050,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,IMPERIAL,7116-1,AV  GENTIL BRAGA,38,VL BUENOS AYRES,TV AV BUENOS AYRES
655,-46513450,-23520880,355030859000173,3550308005145,60,PENHA,21,PENHA,Leste,Leste 1,VILA NOVA GRANADA,3048-1,RUA FRANCISCO DE OLIVEIRA BRAGA,13,VL NOVA GRANADA,RUA OLIVIA DE OLIVEIRA
656,-46512929,-23573314,355030804000014,3550308005151,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,VILA ANTONIETA,4059-2,RUA PETROBRAS,S/N,VL ANTONIETA,TV AV INCONFIDENCIA MINE
657,-46510903,-23618238,355030876000189,3550308005161,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM ELBA,1095-2,RUA TOME DA ROCHA,31,JD ELBA,AVENIDA MARGINAL
658,-46510428,-23543714,355030891000016,3550308005076,93,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA TALARICO,3075-9,RUA BENTO QUIRINO,399,VL TALARICO,GARAGEM ONIBUS VILA ESPE
659,-46509912,-23579707,355030804000119,3550308005151,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,VILA NOVA YORK,3074-0,"RUA MAL MARQUES PORTO	",S/N,VL NOVA YORK,TV AV NACIONALISTAS
660,-46509725,-23566091,355030804000071,3550308005151,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,JARDIM ARICANDUVA,6062-3,AV  ODILON PIRES,S/N,JD ARICANDUVA,AV CONSELHEIRO CARRAO
661,-46509687,-23555352,355030824000100,3550308005150,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,JARDIM ARIZI,4117-3,RUA UACUMA,58,JD ARIZI,JD SANTA MARIA
662,-46508601,-23514438,355030864000107,3550308005142,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,SANTOS DUMONT,1073-1,AV  CACHOEIRA SANTA CRUZ,751,JD POPULAR,ENT GIRASSOL E MANOEL OL
663,-46508218,-23515795,355030864000106,3550308005142,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,JARDIM POPULAR,5054-7,RUA ANDRE NATALE,98,JD POPULAR,COM RUA P DE ULHOA CINTR
664,-46508175,-23504116,355030818000046,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,JARDIM DANFER,3098-8,RUA JOSE DA PENHA,8,JD DANFER,PONTO FINAL ONIBUS JD.DA
665,-46507442,-23501242,355030818000067,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,VILA SILVIA,1143-6,RUA PASTORIL DE ITAPETINGA,12,VL SILVIA,AVENIDA ASSIS RIBEIRO
666,-46507439,-23622795,355030876000273,3550308005161,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,SERRA DE CAPIVARUCU,5118-7,RUA AGUIAS REAIS,S/N,JD ELBA,JD ELBA  VILA PRUDENTE
667,-46506989,-23610434,355030876000056,3550308005160,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,RIO CLARO,5099-7,AV  LOURIVAL FONTES,342,JD PLANALTO,JD PLANALTO VILA PRUDENT
668,-46506925,-23521151,355030859000067,3550308005145,60,PENHA,21,PENHA,Leste,Leste 1,VILA RE,6047-0,RUA MUNICIPAL,19,VL RE,SEVEN BOYS (FABRICA BISC
669,-46506525,-23606859,355030876000003,3550308005157,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,SAPOPEMBA,4400-8,RUA ADUTORA DO RIO CLARO,,VILA REGENTE FEIJO,ADUTORA RIO CLARO
670,-46506392,-23588006,355030804000111,3550308005151,04,ARICANDUVA,26,ARICANDUVA,Leste,Leste 1,COHAB BARREIRA GRANDE,7118-8,AV  RUFINO FERNANDES INIVARRI,S/N,BARREIRA GRANDE,COHAB INOCOOP
671,-46505749,-23536213,355030891000067,3550308005147,93,VILA MATILDE,21,PENHA,Leste,Leste 1,PATROCINIO PAULISTA,4070-3,RUA IVAN MAIA VASCONCELOS,183,JD TRIANA,PRACA SOLANO CUNHA
672,-46505727,-23612722,355030876000057,3550308005161,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,PARQUE SANTA MADALENA,1075-8,"RUA ALM OTACILIO CUNHA	",,PQ STA MADALENA,AVENIDA SAPOPEMBA ALT.10
673,-46505024,-23491824,355030818000113,3550308005138,18,CANGAIBA,21,PENHA,Leste,Leste 1,CONJUNTO HABIT VILA SILVIA,6172-7,RUA SERRA VERDE,,VILA SILVIA,CONJUNTO HAB-VILA SILVIA
674,-46504470,-23529686,355030891000102,3550308005147,93,VILA MATILDE,21,PENHA,Leste,Leste 1,CIDADE PATRIARCA,7037-8,RUA CACHOEIRA PAULISTA,80,CID PATRIARCA,RUA PORTO DA FOLHA
675,-46503624,-23606357,355030876000046,3550308005157,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,COHAB SAPOPEMBA I,7133-1,RUA FELICI TOSI,S/N,SAPOPEMBA,CONJUNTO DA COHAB
676,-46503044,-23552212,355030824000104,3550308005150,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,ANCHIETA,1091-0,RUA PALMEIRA LACA,14A,JD ELIANE,AVENIDA ITAQUERA
677,-46501809,-23595721,355030873000181,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JARDIM PARAGUASSU,1110-0,RUA DOURADOQUARA,S/N,JD PARAGUASSU,PRACA CATAS ALTAS
678,-46501500,-23605579,355030876000335,3550308005157,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,COHAB SAPOPEMBA,4123-8,RUA WALTER RUMMEL,,SAPOPEMBA,CONJ HABI DE SAPOPEMBA
679,-46500543,-23573832,355030824000080,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,JD.SANTA TEREZINHA,7171-4,RUA CAMPO DE VINHA,S/N,JD STA TEREZINHA,
680,-46500088,-23590648,355030873000182,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATEUS,3149-6,RUA SERITINGA,S/N,SAO MATEUS,RUA PEDRINOPOLIS E CAMPO
681,-46500000,-23545665,355030805000130,3550308005149,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,VILA NHOCUNE,4113-0,RUA MADRE LUISA DOS ANJOS,25,VL NHOCUNE,PONTO FINAL ONIBUS V.NHO
682,-46499814,-23604972,355030876000335,3550308005157,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,COHAB SAPOPEMBA I,1155-0,AV  ARQUITETO VL NOVA ARTIGAS,S/N,SAPOPEMBA,VL PRUDENTE E SAPOPEMBA
683,-46499362,-23513518,355030864000039,3550308005141,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,VILA RIO BRANCO,1062-6,RUA FRANCISCO SOUZA QUEIROZ,92,VL RIO BRANCO,AVENIDA LAGOA MIRIM
684,-46498667,-23588908,355030873000183,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,VILA IV CENTENARIO,5058-0,AV  OURO VERDE DE MINAS,,VL IV CENTENARIO,TV AV RIO DAS PEDRAS
685,-46498465,-23613050,355030876000052,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM SAPOPEMBA,3112-7,RUA JOAO LOPES DE LIMA,300,JD SAPOPEMBA,TV AV SAPOPEMBA ALTURA 1
686,-46497642,-23614605,355030876000117,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,MASCARENHAS DE MORAES,5079-2,RUA TTE GODOFREDO CERQUEIRA LEITE,213,JD SAPOPEMBA,AV.SAPOPEMBA (ALT.11000)
687,-46497482,-23526396,355030859000131,3550308005144,60,PENHA,21,PENHA,Leste,Leste 1,JARDIM TRES MARIAS,3050-3,RUA MUNICIPAL,1213,TRES MARIA,SEVEN BOYS-FABRICA DE BI
688,-46497429,-23502402,355030818000174,3550308005138,18,CANGAIBA,21,PENHA,Leste,Leste 1,VILA CISPER,6069-0,RUA JOSE GOMES FARIA,23,VL CISPER,RUA LUIZ IMPERADOR
689,-46496144,-23494283,355030828000123,3550308005140,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,JARDIM PENHA,7208-7,RUA DO ACAPUZAL,S/N,VL CISPER,AV OLAVO EGIDIO DE SOUZA
690,-46494733,-23597745,355030873000161,3550308005207,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,ENGENHO NOVO,4122-0,AV  ENGENHO NOVO,S/N,JD TIETE,RUAS LANHOSO E JACI
691,-46494722,-23543354,355030805000083,3550308005149,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,VILA NHOCUNE,6066-6,RUA SAO VITORIO,79,VL NHOCUNE,RUA DE SOUZA BANDEIRA
692,-46493690,-23520002,355030864000035,3550308005142,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,AZEVEDO,5085-7,RUA HERMENEGILDO GOIS PARENTE,110,JD LISBOA,TV ES VELHA MOGI DAS CRU
693,-46493332,-23609914,355030876000171,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,FAZENDA DA JUTA,7108-0,RUA VICTORIA MARCONATO ZONTA,5,JD SAPOPEMBA,TV AV SAPOPEMBA ALTURA 1
694,-46493238,-23559197,355030824000133,3550308005150,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,VILA MATILDE,6092-5,RUA PEDRO LUIZ DE SOUZA,22,JD BRASILIA,PC JDIM BRASILIA
695,-46490723,-23560111,355030824000002,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,JARDIM NOVA BRASILIA,1108-8,RUA JASMIM DA ESPANHA,S/N,JD BRASILIA,PROXIMO A PC WALDEMAR BA
696,-46489436,-23503281,355030828000061,3550308005140,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,PONTE RAZA,4042-8,RUA BOAVENTURA R DA SILVA,440,PONTE RAZA,CARTORIO ERMELINO MATARA
697,-46488844,-23484780,355030828000129,3550308005139,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,BRASILIA,3092-9,RUA BELIZARIO BENITES,115,JD VERONIA,ESTACAO ERMELINO MATARAZ
698,-46488746,-23507319,355030864000076,3550308005141,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,VILA PONTE RASA,7173-0,RUA AGENOR DE BARROS,S/N,VL PONTE RASA,AV SAO MIGUEL E SIMPLICI
699,-46488436,-23489359,355030828000069,3550308005139,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,JARDIM VERONIA,7128-5,RUA ANTONIO LEITE PENTEADO,S/N,JD VERONIA,AV WENCESLAU GUIMARAES
700,-46488401,-23539253,355030805000036,3550308005149,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,ARTUR ALVIM,1036-7,RUA BENEDITO LEAL,117,PQ ARTUR ALVIM,RUA DES ROCHA PORTELA
701,-46488307,-23520148,355030864000031,3550308005143,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,BURGO PAULISTA,7057-2,RUA JOAO JOSE DE QUEIROZ,595,SAO FRANCISCO,ES VELHA MOGI DAS CRUZES
702,-46487896,-23537833,355030805000017,3550308005148,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,PRACA ARTUR ALVIM,4065-7,RUA BENEDITO LEAL,334,ARTUR ALVIM,ESTACAO R.F.F.ARTUR ALVI
703,-46487423,-23597955,355030873000060,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,MATEO BEI,6100-0,RUA OSVALDO NEVOLA,S/N,SAO MATHEUS,TV AV MATEO BEI
704,-46486385,-23509816,355030864000045,3550308005141,65,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,VILA PRIMA,5104-7,RUA HONORIO EMILIANO BUENO,155,PONTE RAZA,ALTO DA PONTE RAZA
705,-46486189,-23598468,355030873000028,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATHEUS,1045-6,RUA JOAQUIM GOUVEIA FRANCO,173,CID SAO MATHEUS,AVENIDA MATEO BEI
706,-46486026,-23593747,355030873000062,3550308005154,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,RIBEIRAO DAS PEDRAS,3107-0,RUA ANGELO DE CANDIA,359,JD NOVE DE JULHO,PARAL AV M BEI E AM RODR
707,-46485609,-23617001,355030876000316,3550308005210,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,FAZENDA DA JUTA,4401-6,AV  TRES CRUZAMENTOS,,FAZENDA JUTA,ABAST
708,-46485211,-23544912,355030805000055,3550308005148,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,PADRE MANOEL DA NOBREGA,7106-4,RUA PDE FRANCISCO DE TOLEDO,S/N,ITAQUERA COHAB I,INICIO AV LIDER COHAB IT
709,-46485183,-23533286,355030805000021,3550308005146,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,JARDIM NORDESTE,5044-0,AV  MARAIAL,323,JD NORDESTE,ENTRE PCA ARAMA E NEROPO
710,-46485000,-23568665,355030824000048,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,PARQUE SAVOY CITY,7210-9,RUA DR CELSO PACHECO BETIM,S/N,PQ SAVOY CITY,
711,-46484595,-23552371,355030805000132,3550308005148,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,PADRE JOSE DE ANCHIETA,5098-9,RUA SILVIO TORRES,S/N,ITAQUERA COHAB I,ESQ R ALCIDES JORGE
712,-46484446,-23575760,355030857000068,3550308005204,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,SAVOY CITY,1124-0,RUA XAVIER PALMERIM,35,PQ SAVOY CITY,TV AV MARIA LUIZA AMERIC
713,-46484220,-23589447,355030873000103,3550308005208,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,PERUS,6151-4,RUA ANTONIO BARTOLOMEU,S/N,VL PERUS,
714,-46484047,-23526997,355030805000066,3550308005146,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,PRACA SANTA QUITERIA,7146-3,RUA JOSE ALOYSIO BRANDAO VILELA,S/N,JD NORDESTE,JOSE ALOISIO BRANDAO VIL
715,-46483622,-23588625,355030873000069,3550308005208,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,QUEBEDO E VASCONCELOS,4402-4,RUA QUEBEDO E VASCONCELOS,,SAO MATEUS,ABAST
716,-46483233,-23606457,355030873000021,3550308005207,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CIDADE SAO MATEUS,5163-2,RUA MARIA LUIZA DO VAL PENTEADO,S/N,CID SAO MATEUS,
717,-46482197,-23613180,355030873000092,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATEUS,5182-9,RUA MINISTRO LUIZ SPARANO,,JARDIM SANTA ADELIA,TERMINAL RODOVIARIO SAO
